sampleId,patientId,gene,entrezGeneId,expressionRsemBatchNormalized
TCGA-AC-A23H-01,TCGA-AC-A23H,FOXC1,2296,102.358
TCGA-AC-A23H-01,TCGA-AC-A23H,GATA3,2625,8686.75
TCGA-AC-A23H-01,TCGA-AC-A23H,IFNG,3458,0.8927
TCGA-AC-A23H-01,TCGA-AC-A23H,KRT5,3852,5.3559
TCGA-AC-A23H-01,TCGA-AC-A23H,KRT14,3861,5.6535
TCGA-AC-A23H-01,TCGA-AC-A23H,KRT17,3872,501.971
TCGA-AC-A23H-01,TCGA-AC-A23H,AR,367,1729.08
TCGA-AC-A23H-01,TCGA-AC-A23H,MKI67,4288,2912.15
TCGA-AC-A23H-01,TCGA-AC-A23H,MUC1,4582,11911.3
TCGA-AC-A23H-01,TCGA-AC-A23H,PGR,5241,21.7213
TCGA-AC-A23H-01,TCGA-AC-A23H,VIM,7431,13324
TCGA-AC-A23H-01,TCGA-AC-A23H,CD8A,925,37.1941
TCGA-AC-A23H-01,TCGA-AC-A23H,CD274,29126,37.4916
TCGA-AC-A23H-01,TCGA-AC-A23H,CXCL9,4283,527.561
TCGA-AC-A23H-01,TCGA-AC-A23H,EGFR,1956,74.0847
TCGA-AC-A23H-01,TCGA-AC-A23H,EPCAM,4072,12345.5
TCGA-AC-A23H-01,TCGA-AC-A23H,ERBB2,2064,90019.2
TCGA-AC-A23H-01,TCGA-AC-A23H,ESR1,2099,269.88
TCGA-AC-A2B8-01,TCGA-AC-A2B8,FOXA1,3169,5667.42
TCGA-AC-A2B8-01,TCGA-AC-A2B8,FOXC1,2296,148.652
TCGA-AC-A2B8-01,TCGA-AC-A2B8,GATA3,2625,8633.41
TCGA-AC-A2B8-01,TCGA-AC-A2B8,IFNG,3458,1.2598
TCGA-AC-A2B8-01,TCGA-AC-A2B8,KRT5,3852,335.853
TCGA-AC-A2B8-01,TCGA-AC-A2B8,KRT14,3861,297.304
TCGA-AC-A2B8-01,TCGA-AC-A2B8,KRT17,3872,300.831
TCGA-AC-A2B8-01,TCGA-AC-A2B8,AR,367,1314.18
TCGA-AC-A2B8-01,TCGA-AC-A2B8,MKI67,4288,1140.09
TCGA-AC-A2B8-01,TCGA-AC-A2B8,MUC1,4582,13002.8
TCGA-AC-A2B8-01,TCGA-AC-A2B8,PGR,5241,12855.1
TCGA-AC-A2B8-01,TCGA-AC-A2B8,VIM,7431,25800.1
TCGA-AC-A2B8-01,TCGA-AC-A2B8,CD8A,925,325.271
TCGA-AC-A2B8-01,TCGA-AC-A2B8,CD274,29126,30.4863
TCGA-AC-A2B8-01,TCGA-AC-A2B8,CXCL9,4283,805.493
TCGA-AC-A2B8-01,TCGA-AC-A2B8,EGFR,1956,283.437
TCGA-AC-A2B8-01,TCGA-AC-A2B8,EPCAM,4072,1685.31
TCGA-AC-A2B8-01,TCGA-AC-A2B8,ERBB2,2064,6122.45
TCGA-AC-A2B8-01,TCGA-AC-A2B8,ESR1,2099,5354.25
TCGA-AC-A2BK-01,TCGA-AC-A2BK,FOXA1,3169,724.336
TCGA-AC-A2BK-01,TCGA-AC-A2BK,FOXC1,2296,11806.8
TCGA-AC-A2BK-01,TCGA-AC-A2BK,GATA3,2625,1223.86
TCGA-AC-A2BK-01,TCGA-AC-A2BK,IFNG,3458,3.198
TCGA-AC-A2BK-01,TCGA-AC-A2BK,KRT5,3852,78.0301
TCGA-AC-A2BK-01,TCGA-AC-A2BK,KRT14,3861,14.3908
TCGA-AC-A2BK-01,TCGA-AC-A2BK,KRT17,3872,8.6345
TCGA-AC-A2BK-01,TCGA-AC-A2BK,AR,367,1.9188
TCGA-AC-A2BK-01,TCGA-AC-A2BK,MKI67,4288,4647.91
TCGA-AC-A2BK-01,TCGA-AC-A2BK,MUC1,4582,232.491
TCGA-AC-A2BK-01,TCGA-AC-A2BK,PGR,5241,4.4771
TCGA-AC-A2BK-01,TCGA-AC-A2BK,VIM,7431,48892
TCGA-AC-A2BK-01,TCGA-AC-A2BK,CD8A,925,149.344
TCGA-AC-A2BK-01,TCGA-AC-A2BK,CD274,29126,12.1522
TCGA-AC-A2BK-01,TCGA-AC-A2BK,CXCL9,4283,514.231
TCGA-AC-A2BK-01,TCGA-AC-A2BK,EGFR,1956,1272.12
TCGA-AC-A2BK-01,TCGA-AC-A2BK,EPCAM,4072,9756.64
TCGA-AC-A2BK-01,TCGA-AC-A2BK,ERBB2,2064,1574.03
TCGA-AC-A2BK-01,TCGA-AC-A2BK,ESR1,2099,7.3553
TCGA-AC-A2BM-01,TCGA-AC-A2BM,FOXA1,3169,5218.22
TCGA-AC-A2BM-01,TCGA-AC-A2BM,FOXC1,2296,102.122
TCGA-AC-A2BM-01,TCGA-AC-A2BM,GATA3,2625,24607.9
TCGA-AC-A2BM-01,TCGA-AC-A2BM,IFNG,3458,1.725
TCGA-AC-A2BM-01,TCGA-AC-A2BM,KRT5,3852,112.817
TCGA-AC-A2BM-01,TCGA-AC-A2BM,KRT14,3861,70.0362
TCGA-AC-A2BM-01,TCGA-AC-A2BM,KRT17,3872,90.3916
TCGA-AC-A2BM-01,TCGA-AC-A2BM,AR,367,854.58
TCGA-AC-A2BM-01,TCGA-AC-A2BM,MKI67,4288,1744.01
TCGA-AC-A2BM-01,TCGA-AC-A2BM,MUC1,4582,2096.6
TCGA-AC-A2BM-01,TCGA-AC-A2BM,PGR,5241,3735.39
TCGA-AC-A2BM-01,TCGA-AC-A2BM,VIM,7431,8211.91
TCGA-AC-A2BM-01,TCGA-AC-A2BM,CD8A,925,165.948
TCGA-AC-A2BM-01,TCGA-AC-A2BM,CD274,29126,21.0454
TCGA-AC-A2BM-01,TCGA-AC-A2BM,CXCL9,4283,1445.58
TCGA-AC-A2BM-01,TCGA-AC-A2BM,EGFR,1956,45.5408
TCGA-AC-A2BM-01,TCGA-AC-A2BM,EPCAM,4072,3213.39
TCGA-AC-A2BM-01,TCGA-AC-A2BM,ERBB2,2064,2952.22
TCGA-AC-A2BM-01,TCGA-AC-A2BM,ESR1,2099,4917.37
TCGA-AC-A2FB-01,TCGA-AC-A2FB,FOXA1,3169,11296.5
TCGA-AC-A2FB-01,TCGA-AC-A2FB,FOXC1,2296,291.434
TCGA-AC-A2FB-01,TCGA-AC-A2FB,GATA3,2625,9845.85
TCGA-AC-A2FB-01,TCGA-AC-A2FB,IFNG,3458,5.1868
TCGA-AC-A2FB-01,TCGA-AC-A2FB,KRT5,3852,3244.02
TCGA-AC-A2FB-01,TCGA-AC-A2FB,KRT14,3861,3165.57
TCGA-AC-A2FB-01,TCGA-AC-A2FB,KRT17,3872,1361.86
TCGA-AC-A2FB-01,TCGA-AC-A2FB,AR,367,1038.33
TCGA-AC-A2FB-01,TCGA-AC-A2FB,MKI67,4288,1128.45
TCGA-AC-A2FB-01,TCGA-AC-A2FB,MUC1,4582,32357.2
TCGA-AC-A2FB-01,TCGA-AC-A2FB,PGR,5241,2349.32
TCGA-AC-A2FB-01,TCGA-AC-A2FB,VIM,7431,19631.6
TCGA-AC-A2FB-01,TCGA-AC-A2FB,CD8A,925,1191.67
TCGA-AC-A2FB-01,TCGA-AC-A2FB,CD274,29126,94.0109
TCGA-AC-A2FB-01,TCGA-AC-A2FB,CXCL9,4283,6744.14
TCGA-AC-A2FB-01,TCGA-AC-A2FB,EGFR,1956,528.406
TCGA-AC-A2FB-01,TCGA-AC-A2FB,EPCAM,4072,1682.47
TCGA-AC-A2FB-01,TCGA-AC-A2FB,ERBB2,2064,73467.5
TCGA-AC-A2FB-01,TCGA-AC-A2FB,ESR1,2099,4578.33
TCGA-AC-A2FE-01,TCGA-AC-A2FE,FOXA1,3169,4582.66
TCGA-AC-A2FE-01,TCGA-AC-A2FE,FOXC1,2296,178.541
TCGA-AC-A2FE-01,TCGA-AC-A2FE,GATA3,2625,9651.12
TCGA-AC-A2FE-01,TCGA-AC-A2FE,IFNG,3458,19.8035
TCGA-AC-A2FE-01,TCGA-AC-A2FE,KRT5,3852,913.746
TCGA-AC-A2FE-01,TCGA-AC-A2FE,KRT14,3861,1028.24
TCGA-AC-A2FE-01,TCGA-AC-A2FE,KRT17,3872,725.613
TCGA-AC-A2FE-01,TCGA-AC-A2FE,AR,367,375.029
TCGA-AC-A2FE-01,TCGA-AC-A2FE,MKI67,4288,883.732
TCGA-AC-A2FE-01,TCGA-AC-A2FE,MUC1,4582,4746.65
TCGA-AC-A2FE-01,TCGA-AC-A2FE,PGR,5241,795.213
TCGA-AC-A2FE-01,TCGA-AC-A2FE,VIM,7431,29311.7
TCGA-AC-A2FE-01,TCGA-AC-A2FE,CD8A,925,1090.43
TCGA-AC-A2FE-01,TCGA-AC-A2FE,CD274,29126,37.7504
TCGA-AC-A2FE-01,TCGA-AC-A2FE,CXCL9,4283,5289.7
TCGA-AC-A2FE-01,TCGA-AC-A2FE,EGFR,1956,130.579
TCGA-AC-A2FE-01,TCGA-AC-A2FE,EPCAM,4072,2807.46
TCGA-AC-A2FE-01,TCGA-AC-A2FE,ERBB2,2064,8680.44
TCGA-AC-A2FE-01,TCGA-AC-A2FE,ESR1,2099,4291.17
TCGA-AC-A2FF-01,TCGA-AC-A2FF,FOXA1,3169,5237.68
TCGA-AC-A2FF-01,TCGA-AC-A2FF,FOXC1,2296,379.066
TCGA-AC-A2FF-01,TCGA-AC-A2FF,GATA3,2625,9503.7
TCGA-AC-A2FF-01,TCGA-AC-A2FF,IFNG,3458,2.8986
TCGA-AC-A2FF-01,TCGA-AC-A2FF,KRT5,3852,2083.74
TCGA-AC-A2FF-01,TCGA-AC-A2FF,KRT14,3861,1679.23
TCGA-AC-A2FF-01,TCGA-AC-A2FF,KRT17,3872,503.704
TCGA-AC-A2FF-01,TCGA-AC-A2FF,AR,367,1349.76
TCGA-AC-A2FF-01,TCGA-AC-A2FF,MKI67,4288,1444.12
TCGA-AC-A2FF-01,TCGA-AC-A2FF,MUC1,4582,5464.41
TCGA-AC-A2FF-01,TCGA-AC-A2FF,PGR,5241,3880.95
TCGA-AC-A2FF-01,TCGA-AC-A2FF,VIM,7431,40229
TCGA-AC-A2FF-01,TCGA-AC-A2FF,CD8A,925,412.882
TCGA-AC-A2FF-01,TCGA-AC-A2FF,CD274,29126,32.8502
TCGA-AC-A2FF-01,TCGA-AC-A2FF,CXCL9,4283,1980.03
TCGA-AC-A2FF-01,TCGA-AC-A2FF,EGFR,1956,845.73
TCGA-AC-A2FF-01,TCGA-AC-A2FF,EPCAM,4072,1481.8
TCGA-AC-A2FF-01,TCGA-AC-A2FF,ERBB2,2064,10379.4
TCGA-AC-A2FF-01,TCGA-AC-A2FF,ESR1,2099,1238.33
TCGA-AC-A2FG-01,TCGA-AC-A2FG,FOXA1,3169,7295.41
TCGA-AC-A2FG-01,TCGA-AC-A2FG,FOXC1,2296,264.576
TCGA-AC-A2FG-01,TCGA-AC-A2FG,GATA3,2625,6600.16
TCGA-AC-A2FG-01,TCGA-AC-A2FG,IFNG,3458,0.7774
TCGA-AC-A2FG-01,TCGA-AC-A2FG,KRT5,3852,10699.1
TCGA-AC-A2FG-01,TCGA-AC-A2FG,KRT14,3861,17291
TCGA-AC-A2FG-01,TCGA-AC-A2FG,KRT17,3872,11487.7
TCGA-AC-A2FG-01,TCGA-AC-A2FG,AR,367,1287.9
TCGA-AC-A2FG-01,TCGA-AC-A2FG,MKI67,4288,353.719
TCGA-AC-A2FG-01,TCGA-AC-A2FG,MUC1,4582,26927.2
TCGA-AC-A2FG-01,TCGA-AC-A2FG,PGR,5241,471.855
TCGA-AC-A2FG-01,TCGA-AC-A2FG,VIM,7431,19080
TCGA-AC-A2FG-01,TCGA-AC-A2FG,CD8A,925,117.647
TCGA-AC-A2FG-01,TCGA-AC-A2FG,CD274,29126,17.6211
TCGA-AC-A2FG-01,TCGA-AC-A2FG,CXCL9,4283,95.6206
TCGA-AC-A2FG-01,TCGA-AC-A2FG,EGFR,1956,530.961
TCGA-AC-A2FG-01,TCGA-AC-A2FG,EPCAM,4072,3419.02
TCGA-AC-A2FG-01,TCGA-AC-A2FG,ERBB2,2064,8846.33
TCGA-AC-A2FG-01,TCGA-AC-A2FG,ESR1,2099,24074.6
TCGA-AC-A2FK-01,TCGA-AC-A2FK,FOXA1,3169,2985.33
TCGA-AC-A2FK-01,TCGA-AC-A2FK,FOXC1,2296,498.444
TCGA-AC-A2FK-01,TCGA-AC-A2FK,GATA3,2625,3316.14
TCGA-AC-A2FK-01,TCGA-AC-A2FK,IFNG,3458,1.7786
TCGA-AC-A2FK-01,TCGA-AC-A2FK,KRT5,3852,8295.24
TCGA-AC-A2FK-01,TCGA-AC-A2FK,KRT14,3861,9500.22
TCGA-AC-A2FK-01,TCGA-AC-A2FK,KRT17,3872,4108.49
TCGA-AC-A2FK-01,TCGA-AC-A2FK,AR,367,1154.74
TCGA-AC-A2FK-01,TCGA-AC-A2FK,MKI67,4288,265.896
TCGA-AC-A2FK-01,TCGA-AC-A2FK,MUC1,4582,3338.37
TCGA-AC-A2FK-01,TCGA-AC-A2FK,PGR,5241,5338.41
TCGA-AC-A2FK-01,TCGA-AC-A2FK,VIM,7431,21529.9
TCGA-AC-A2FK-01,TCGA-AC-A2FK,CD8A,925,277.457
TCGA-AC-A2FK-01,TCGA-AC-A2FK,CD274,29126,36.9053
TCGA-AC-A2FK-01,TCGA-AC-A2FK,CXCL9,4283,477.546
TCGA-AC-A2FK-01,TCGA-AC-A2FK,EGFR,1956,1527.78
TCGA-AC-A2FK-01,TCGA-AC-A2FK,EPCAM,4072,3024.46
TCGA-AC-A2FK-01,TCGA-AC-A2FK,ERBB2,2064,10286.8
TCGA-AC-A2FK-01,TCGA-AC-A2FK,ESR1,2099,1070.7
TCGA-AC-A2FM-01,TCGA-AC-A2FM,FOXA1,3169,11610.1
TCGA-AC-A2FM-01,TCGA-AC-A2FM,FOXC1,2296,57.4674
TCGA-AC-A2FM-01,TCGA-AC-A2FM,GATA3,2625,12919.8
TCGA-AC-A2FM-01,TCGA-AC-A2FM,IFNG,3458,0.6682
TCGA-AC-A2FM-01,TCGA-AC-A2FM,KRT5,3852,576.679
TCGA-AC-A2FM-01,TCGA-AC-A2FM,KRT14,3861,884.063
TCGA-AC-A2FM-01,TCGA-AC-A2FM,KRT17,3872,1328.1
TCGA-AC-A2FM-01,TCGA-AC-A2FM,AR,367,1048.11
TCGA-AC-A2FM-01,TCGA-AC-A2FM,MKI67,4288,1429
TCGA-AC-A2FM-01,TCGA-AC-A2FM,MUC1,4582,514.2
TCGA-AC-A2FM-01,TCGA-AC-A2FM,PGR,5241,447.938
TCGA-AC-A2FM-01,TCGA-AC-A2FM,VIM,7431,9449.51
TCGA-AC-A2FM-01,TCGA-AC-A2FM,CD8A,925,67.4908
TCGA-AC-A2FM-01,TCGA-AC-A2FM,CD274,29126,3.3411
TCGA-AC-A2FM-01,TCGA-AC-A2FM,CXCL9,4283,374.875
TCGA-AC-A2FM-01,TCGA-AC-A2FM,EGFR,1956,188.774
TCGA-AC-A2FM-01,TCGA-AC-A2FM,EPCAM,4072,2905.78
TCGA-AC-A2FM-01,TCGA-AC-A2FM,ERBB2,2064,22275
TCGA-AC-A2FM-01,TCGA-AC-A2FM,ESR1,2099,27153
TCGA-AC-A2FO-01,TCGA-AC-A2FO,FOXA1,3169,4981.38
TCGA-AC-A2FO-01,TCGA-AC-A2FO,FOXC1,2296,253.297
TCGA-AC-A2FO-01,TCGA-AC-A2FO,GATA3,2625,7932.51
TCGA-AC-A2FO-01,TCGA-AC-A2FO,IFNG,3458,3.1032
TCGA-AC-A2FO-01,TCGA-AC-A2FO,KRT5,3852,1795.97
TCGA-AC-A2FO-01,TCGA-AC-A2FO,KRT14,3861,2053.14
TCGA-AC-A2FO-01,TCGA-AC-A2FO,KRT17,3872,1371.22
TCGA-AC-A2FO-01,TCGA-AC-A2FO,AR,367,417.766
TCGA-AC-A2FO-01,TCGA-AC-A2FO,MKI67,4288,467.417
TCGA-AC-A2FO-01,TCGA-AC-A2FO,MUC1,4582,4525.6
TCGA-AC-A2FO-01,TCGA-AC-A2FO,PGR,5241,262.064
TCGA-AC-A2FO-01,TCGA-AC-A2FO,VIM,7431,24351.9
TCGA-AC-A2FO-01,TCGA-AC-A2FO,CD8A,925,463.925
TCGA-AC-A2FO-01,TCGA-AC-A2FO,CD274,29126,36.0745
TCGA-AC-A2FO-01,TCGA-AC-A2FO,CXCL9,4283,2337.86
TCGA-AC-A2FO-01,TCGA-AC-A2FO,EGFR,1956,242.824
TCGA-AC-A2FO-01,TCGA-AC-A2FO,EPCAM,4072,2747.48
TCGA-AC-A2FO-01,TCGA-AC-A2FO,ERBB2,2064,12098.5
TCGA-AC-A2FO-01,TCGA-AC-A2FO,ESR1,2099,17883.2
TCGA-AC-A2QH-01,TCGA-AC-A2QH,FOXA1,3169,120.363
TCGA-AC-A2QH-01,TCGA-AC-A2QH,FOXC1,2296,544.93
TCGA-AC-A2QH-01,TCGA-AC-A2QH,GATA3,2625,162.407
TCGA-AC-A2QH-01,TCGA-AC-A2QH,IFNG,3458,1.6488
TCGA-AC-A2QH-01,TCGA-AC-A2QH,KRT5,3852,4.122
TCGA-AC-A2QH-01,TCGA-AC-A2QH,KRT14,3861,0.8244
TCGA-AC-A2QH-01,TCGA-AC-A2QH,KRT17,3872,7.4196
TCGA-AC-A2QH-01,TCGA-AC-A2QH,AR,367,33.8005
TCGA-AC-A2QH-01,TCGA-AC-A2QH,MKI67,4288,3762.57
TCGA-AC-A2QH-01,TCGA-AC-A2QH,MUC1,4582,51.1129
TCGA-AC-A2QH-01,TCGA-AC-A2QH,PGR,5241,4.122
TCGA-AC-A2QH-01,TCGA-AC-A2QH,VIM,7431,51515
TCGA-AC-A2QH-01,TCGA-AC-A2QH,CD8A,925,23.0833
TCGA-AC-A2QH-01,TCGA-AC-A2QH,CD274,29126,5.7708
TCGA-AC-A2QH-01,TCGA-AC-A2QH,CXCL9,4283,13.1904
TCGA-AC-A2QH-01,TCGA-AC-A2QH,EGFR,1956,56354
TCGA-AC-A2QH-01,TCGA-AC-A2QH,EPCAM,4072,4.9464
TCGA-AC-A2QH-01,TCGA-AC-A2QH,ERBB2,2064,1189.61
TCGA-AC-A2QH-01,TCGA-AC-A2QH,ESR1,2099,16.488
TCGA-AC-A2QI-01,TCGA-AC-A2QI,FOXA1,3169,7685.78
TCGA-AC-A2QI-01,TCGA-AC-A2QI,FOXC1,2296,136.934
TCGA-AC-A2QI-01,TCGA-AC-A2QI,GATA3,2625,16166.5
TCGA-AC-A2QI-01,TCGA-AC-A2QI,IFNG,3458,2.5417
TCGA-AC-A2QI-01,TCGA-AC-A2QI,KRT5,3852,1056.08
TCGA-AC-A2QI-01,TCGA-AC-A2QI,KRT14,3861,1442.1
TCGA-AC-A2QI-01,TCGA-AC-A2QI,KRT17,3872,993.169
TCGA-AC-A2QI-01,TCGA-AC-A2QI,AR,367,493.09
TCGA-AC-A2QI-01,TCGA-AC-A2QI,MKI67,4288,252.264
TCGA-AC-A2QI-01,TCGA-AC-A2QI,MUC1,4582,30626.2
TCGA-AC-A2QI-01,TCGA-AC-A2QI,PGR,5241,92.4543
TCGA-AC-A2QI-01,TCGA-AC-A2QI,VIM,7431,28344.5
TCGA-AC-A2QI-01,TCGA-AC-A2QI,CD8A,925,285.623
TCGA-AC-A2QI-01,TCGA-AC-A2QI,CD274,29126,12.7085
TCGA-AC-A2QI-01,TCGA-AC-A2QI,CXCL9,4283,1357.27
TCGA-AC-A2QI-01,TCGA-AC-A2QI,EGFR,1956,152.502
TCGA-AC-A2QI-01,TCGA-AC-A2QI,EPCAM,4072,2442.89
TCGA-AC-A2QI-01,TCGA-AC-A2QI,ERBB2,2064,12587.5
TCGA-AC-A2QI-01,TCGA-AC-A2QI,ESR1,2099,8884.19
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,FOXA1,3169,8.808
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,FOXC1,2296,349.971
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,GATA3,2625,115.091
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,IFNG,3458,0.5872
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,KRT5,3852,20005.9
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,KRT14,3861,38330
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,KRT17,3872,42692.9
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,AR,367,2.3488
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,MKI67,4288,1274.22
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,MUC1,4582,384.615
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,PGR,5241,0
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,VIM,7431,112072
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,CD8A,925,69.8767
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,CD274,29126,0
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,CXCL9,4283,123.312
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,EGFR,1956,77.5103
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,EPCAM,4072,145.038
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,ERBB2,2064,2321.79
TCGA-AC-A2QJ-01,TCGA-AC-A2QJ,ESR1,2099,35.8191
TCGA-AC-A3BB-01,TCGA-AC-A3BB,FOXA1,3169,5464.48
TCGA-AC-A3BB-01,TCGA-AC-A3BB,FOXC1,2296,152.384
TCGA-AC-A3BB-01,TCGA-AC-A3BB,GATA3,2625,9899.56
TCGA-AC-A3BB-01,TCGA-AC-A3BB,IFNG,3458,2.8957
TCGA-AC-A3BB-01,TCGA-AC-A3BB,KRT5,3852,480.68
TCGA-AC-A3BB-01,TCGA-AC-A3BB,KRT14,3861,663.107
TCGA-AC-A3BB-01,TCGA-AC-A3BB,KRT17,3872,506.38
TCGA-AC-A3BB-01,TCGA-AC-A3BB,AR,367,340.241
TCGA-AC-A3BB-01,TCGA-AC-A3BB,MKI67,4288,359.786
TCGA-AC-A3BB-01,TCGA-AC-A3BB,MUC1,4582,14368.7
TCGA-AC-A3BB-01,TCGA-AC-A3BB,PGR,5241,2300.81
TCGA-AC-A3BB-01,TCGA-AC-A3BB,VIM,7431,43202.5
TCGA-AC-A3BB-01,TCGA-AC-A3BB,CD8A,925,687.721
TCGA-AC-A3BB-01,TCGA-AC-A3BB,CD274,29126,15.5642
TCGA-AC-A3BB-01,TCGA-AC-A3BB,CXCL9,4283,2766.08
TCGA-AC-A3BB-01,TCGA-AC-A3BB,EGFR,1956,108.225
TCGA-AC-A3BB-01,TCGA-AC-A3BB,EPCAM,4072,2317.62
TCGA-AC-A3BB-01,TCGA-AC-A3BB,ERBB2,2064,7182.7
TCGA-AC-A3BB-01,TCGA-AC-A3BB,ESR1,2099,2517.78
TCGA-AC-A3EH-01,TCGA-AC-A3EH,FOXA1,3169,6953.7
TCGA-AC-A3EH-01,TCGA-AC-A3EH,FOXC1,2296,88.8044
TCGA-AC-A3EH-01,TCGA-AC-A3EH,GATA3,2625,19056.7
TCGA-AC-A3EH-01,TCGA-AC-A3EH,IFNG,3458,1.0366
TCGA-AC-A3EH-01,TCGA-AC-A3EH,KRT5,3852,1261.23
TCGA-AC-A3EH-01,TCGA-AC-A3EH,KRT14,3861,1201.45
TCGA-AC-A3EH-01,TCGA-AC-A3EH,KRT17,3872,2082.24
TCGA-AC-A3EH-01,TCGA-AC-A3EH,AR,367,551.486
TCGA-AC-A3EH-01,TCGA-AC-A3EH,MKI67,4288,774.706
TCGA-AC-A3EH-01,TCGA-AC-A3EH,MUC1,4582,28825.8
TCGA-AC-A3EH-01,TCGA-AC-A3EH,PGR,5241,30.4077
TCGA-AC-A3EH-01,TCGA-AC-A3EH,VIM,7431,17445
TCGA-AC-A3EH-01,TCGA-AC-A3EH,CD8A,925,79.4748
TCGA-AC-A3EH-01,TCGA-AC-A3EH,CD274,29126,12.4395
TCGA-AC-A3EH-01,TCGA-AC-A3EH,CXCL9,4283,452.315
TCGA-AC-A3EH-01,TCGA-AC-A3EH,EGFR,1956,60.8155
TCGA-AC-A3EH-01,TCGA-AC-A3EH,EPCAM,4072,2395.65
TCGA-AC-A3EH-01,TCGA-AC-A3EH,ERBB2,2064,17797.9
TCGA-AC-A3EH-01,TCGA-AC-A3EH,ESR1,2099,8995.51
TCGA-AC-A3HN-01,TCGA-AC-A3HN,FOXA1,3169,7779.11
TCGA-AC-A3HN-01,TCGA-AC-A3HN,FOXC1,2296,197.776
TCGA-AC-A3HN-01,TCGA-AC-A3HN,GATA3,2625,12982.4
TCGA-AC-A3HN-01,TCGA-AC-A3HN,IFNG,3458,4.477
TCGA-AC-A3HN-01,TCGA-AC-A3HN,KRT5,3852,2498.41
TCGA-AC-A3HN-01,TCGA-AC-A3HN,KRT14,3861,2012.26
TCGA-AC-A3HN-01,TCGA-AC-A3HN,KRT17,3872,1731.53
TCGA-AC-A3HN-01,TCGA-AC-A3HN,AR,367,663.906
TCGA-AC-A3HN-01,TCGA-AC-A3HN,MKI67,4288,1322.02
TCGA-AC-A3HN-01,TCGA-AC-A3HN,MUC1,4582,22721.1
TCGA-AC-A3HN-01,TCGA-AC-A3HN,PGR,5241,534.125
TCGA-AC-A3HN-01,TCGA-AC-A3HN,VIM,7431,31936.9
TCGA-AC-A3HN-01,TCGA-AC-A3HN,CD8A,925,307.593
TCGA-AC-A3HN-01,TCGA-AC-A3HN,CD274,29126,36.6057
TCGA-AC-A3HN-01,TCGA-AC-A3HN,CXCL9,4283,1552.19
TCGA-AC-A3HN-01,TCGA-AC-A3HN,EGFR,1956,445.842
TCGA-AC-A3HN-01,TCGA-AC-A3HN,EPCAM,4072,1562.72
TCGA-AC-A3HN-01,TCGA-AC-A3HN,ERBB2,2064,9689.71
TCGA-AC-A3HN-01,TCGA-AC-A3HN,ESR1,2099,12743.5
TCGA-AC-A3OD-01,TCGA-AC-A3OD,FOXA1,3169,7364.47
TCGA-AC-A3OD-01,TCGA-AC-A3OD,FOXC1,2296,159.232
TCGA-AC-A3OD-01,TCGA-AC-A3OD,GATA3,2625,7445.09
TCGA-AC-A3OD-01,TCGA-AC-A3OD,IFNG,3458,5.4011
TCGA-AC-A3OD-01,TCGA-AC-A3OD,KRT5,3852,2637.73
TCGA-AC-A3OD-01,TCGA-AC-A3OD,KRT14,3861,1497.9
TCGA-AC-A3OD-01,TCGA-AC-A3OD,KRT17,3872,1397.28
TCGA-AC-A3OD-01,TCGA-AC-A3OD,AR,367,1174.23
TCGA-AC-A3OD-01,TCGA-AC-A3OD,MKI67,4288,1685.94
TCGA-AC-A3OD-01,TCGA-AC-A3OD,MUC1,4582,4333.87
TCGA-AC-A3OD-01,TCGA-AC-A3OD,PGR,5241,6779.45
TCGA-AC-A3OD-01,TCGA-AC-A3OD,VIM,7431,18085.3
TCGA-AC-A3OD-01,TCGA-AC-A3OD,CD8A,925,605.321
TCGA-AC-A3OD-01,TCGA-AC-A3OD,CD274,29126,39.808
TCGA-AC-A3OD-01,TCGA-AC-A3OD,CXCL9,4283,3511.3
TCGA-AC-A3OD-01,TCGA-AC-A3OD,EGFR,1956,934.183
TCGA-AC-A3OD-01,TCGA-AC-A3OD,EPCAM,4072,3944.99
TCGA-AC-A3OD-01,TCGA-AC-A3OD,ERBB2,2064,8053.61
TCGA-AC-A3OD-01,TCGA-AC-A3OD,ESR1,2099,39692.1
TCGA-AC-A3QP-01,TCGA-AC-A3QP,FOXA1,3169,3448.61
TCGA-AC-A3QP-01,TCGA-AC-A3QP,FOXC1,2296,259.457
TCGA-AC-A3QP-01,TCGA-AC-A3QP,GATA3,2625,15827.3
