sampleId,patientId,gene,entrezGeneId,gisticValue
TCGA-A2-A04R-01,TCGA-A2-A04R,BRCA1,672,0
TCGA-A2-A04R-01,TCGA-A2-A04R,BRCA2,675,-1
TCGA-A2-A04R-01,TCGA-A2-A04R,BRIP1,83990,1
TCGA-A2-A04R-01,TCGA-A2-A04R,RAD50,10111,0
TCGA-A2-A04R-01,TCGA-A2-A04R,RAD51,5888,0
TCGA-A2-A04R-01,TCGA-A2-A04R,RAD51B,5890,0
TCGA-A2-A04R-01,TCGA-A2-A04R,RAD51C,5889,1
TCGA-A2-A04R-01,TCGA-A2-A04R,RAD51D,5892,0
TCGA-A2-A04R-01,TCGA-A2-A04R,CHEK2,11200,0
TCGA-A2-A04T-01,TCGA-A2-A04T,FANCA,2175,1
TCGA-A2-A04T-01,TCGA-A2-A04T,ATM,472,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,MRE11,4361,1
TCGA-A2-A04T-01,TCGA-A2-A04T,NBN,4683,1
TCGA-A2-A04T-01,TCGA-A2-A04T,PALB2,79728,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,BARD1,580,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,BRCA1,672,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,BRCA2,675,2
TCGA-A2-A04T-01,TCGA-A2-A04T,BRIP1,83990,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,RAD50,10111,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,RAD51,5888,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,RAD51B,5890,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,RAD51C,5889,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,RAD51D,5892,-1
TCGA-A2-A04T-01,TCGA-A2-A04T,CHEK2,11200,1
TCGA-A2-A04U-01,TCGA-A2-A04U,FANCA,2175,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,ATM,472,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,MRE11,4361,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,NBN,4683,1
TCGA-A2-A04U-01,TCGA-A2-A04U,PALB2,79728,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,BARD1,580,0
TCGA-A2-A04U-01,TCGA-A2-A04U,BRCA1,672,1
TCGA-A2-A04U-01,TCGA-A2-A04U,BRCA2,675,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,BRIP1,83990,1
TCGA-A2-A04U-01,TCGA-A2-A04U,RAD50,10111,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,RAD51,5888,0
TCGA-A2-A04U-01,TCGA-A2-A04U,RAD51B,5890,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,RAD51C,5889,1
TCGA-A2-A04U-01,TCGA-A2-A04U,RAD51D,5892,-1
TCGA-A2-A04U-01,TCGA-A2-A04U,CHEK2,11200,1
TCGA-A2-A04V-01,TCGA-A2-A04V,FANCA,2175,-1
TCGA-A2-A04V-01,TCGA-A2-A04V,ATM,472,-1
TCGA-A2-A04V-01,TCGA-A2-A04V,MRE11,4361,-1
TCGA-A2-A04V-01,TCGA-A2-A04V,NBN,4683,1
TCGA-A2-A04V-01,TCGA-A2-A04V,PALB2,79728,1
TCGA-A2-A04V-01,TCGA-A2-A04V,BARD1,580,0
TCGA-A2-A04V-01,TCGA-A2-A04V,BRCA1,672,0
TCGA-A2-A04V-01,TCGA-A2-A04V,BRCA2,675,0
TCGA-A2-A04V-01,TCGA-A2-A04V,BRIP1,83990,0
TCGA-A2-A04V-01,TCGA-A2-A04V,RAD50,10111,0
TCGA-A2-A04V-01,TCGA-A2-A04V,RAD51,5888,0
TCGA-A2-A04V-01,TCGA-A2-A04V,RAD51B,5890,0
TCGA-A2-A04V-01,TCGA-A2-A04V,RAD51C,5889,0
TCGA-A2-A04V-01,TCGA-A2-A04V,RAD51D,5892,0
TCGA-A2-A04V-01,TCGA-A2-A04V,CHEK2,11200,-1
TCGA-A2-A04W-01,TCGA-A2-A04W,FANCA,2175,0
TCGA-A2-A04W-01,TCGA-A2-A04W,ATM,472,0
TCGA-A2-A04W-01,TCGA-A2-A04W,MRE11,4361,0
TCGA-A2-A04W-01,TCGA-A2-A04W,NBN,4683,0
TCGA-A2-A04W-01,TCGA-A2-A04W,PALB2,79728,0
TCGA-A2-A04W-01,TCGA-A2-A04W,BARD1,580,1
TCGA-A2-A04W-01,TCGA-A2-A04W,BRCA1,672,-1
TCGA-A2-A04W-01,TCGA-A2-A04W,BRCA2,675,0
TCGA-A2-A04W-01,TCGA-A2-A04W,BRIP1,83990,0
TCGA-A2-A04W-01,TCGA-A2-A04W,RAD50,10111,-1
TCGA-A2-A04W-01,TCGA-A2-A04W,RAD51,5888,-1
TCGA-A2-A04W-01,TCGA-A2-A04W,RAD51B,5890,-1
TCGA-A2-A04W-01,TCGA-A2-A04W,RAD51C,5889,0
TCGA-A2-A04W-01,TCGA-A2-A04W,RAD51D,5892,-1
TCGA-A2-A04W-01,TCGA-A2-A04W,CHEK2,11200,1
TCGA-A2-A04X-01,TCGA-A2-A04X,FANCA,2175,0
TCGA-A2-A04X-01,TCGA-A2-A04X,ATM,472,-1
TCGA-A2-A04X-01,TCGA-A2-A04X,MRE11,4361,0
TCGA-A2-A04X-01,TCGA-A2-A04X,NBN,4683,0
TCGA-A2-A04X-01,TCGA-A2-A04X,PALB2,79728,0
TCGA-A2-A04X-01,TCGA-A2-A04X,BARD1,580,0
TCGA-A2-A04X-01,TCGA-A2-A04X,BRCA1,672,-1
TCGA-A2-A04X-01,TCGA-A2-A04X,BRCA2,675,-1
TCGA-A2-A04X-01,TCGA-A2-A04X,BRIP1,83990,0
TCGA-A2-A04X-01,TCGA-A2-A04X,RAD50,10111,0
TCGA-A2-A04X-01,TCGA-A2-A04X,RAD51,5888,0
TCGA-A2-A04X-01,TCGA-A2-A04X,RAD51B,5890,0
TCGA-A2-A04X-01,TCGA-A2-A04X,RAD51C,5889,2
TCGA-A2-A04X-01,TCGA-A2-A04X,RAD51D,5892,1
TCGA-A2-A04X-01,TCGA-A2-A04X,CHEK2,11200,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,FANCA,2175,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,ATM,472,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,MRE11,4361,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,NBN,4683,1
TCGA-A2-A04Y-01,TCGA-A2-A04Y,PALB2,79728,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,BARD1,580,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,BRCA1,672,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,BRCA2,675,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,BRIP1,83990,1
TCGA-A2-A04Y-01,TCGA-A2-A04Y,RAD50,10111,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,RAD51,5888,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,RAD51B,5890,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,RAD51C,5889,1
TCGA-A2-A04Y-01,TCGA-A2-A04Y,RAD51D,5892,0
TCGA-A2-A04Y-01,TCGA-A2-A04Y,CHEK2,11200,-1
TCGA-A2-A0CK-01,TCGA-A2-A0CK,FANCA,2175,-1
TCGA-A2-A0CK-01,TCGA-A2-A0CK,ATM,472,-1
TCGA-A2-A0CK-01,TCGA-A2-A0CK,MRE11,4361,-1
TCGA-A2-A0CK-01,TCGA-A2-A0CK,NBN,4683,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,PALB2,79728,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,BARD1,580,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,BRCA1,672,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,BRCA2,675,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,BRIP1,83990,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,RAD50,10111,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,RAD51,5888,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,RAD51B,5890,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,RAD51C,5889,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,RAD51D,5892,0
TCGA-A2-A0CK-01,TCGA-A2-A0CK,CHEK2,11200,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,FANCA,2175,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,ATM,472,-1
TCGA-A2-A0CL-01,TCGA-A2-A0CL,MRE11,4361,-1
TCGA-A2-A0CL-01,TCGA-A2-A0CL,NBN,4683,1
TCGA-A2-A0CL-01,TCGA-A2-A0CL,PALB2,79728,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,BARD1,580,1
TCGA-A2-A0CL-01,TCGA-A2-A0CL,BRCA1,672,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,BRCA2,675,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,BRIP1,83990,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,RAD50,10111,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,RAD51,5888,-1
TCGA-A2-A0CL-01,TCGA-A2-A0CL,RAD51B,5890,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,RAD51C,5889,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,RAD51D,5892,0
TCGA-A2-A0CL-01,TCGA-A2-A0CL,CHEK2,11200,1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,FANCA,2175,1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,ATM,472,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,MRE11,4361,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,NBN,4683,1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,PALB2,79728,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,BARD1,580,0
TCGA-A2-A0CM-01,TCGA-A2-A0CM,BRCA1,672,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,BRCA2,675,0
TCGA-A2-A0CM-01,TCGA-A2-A0CM,BRIP1,83990,1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,RAD50,10111,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,RAD51,5888,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,RAD51B,5890,1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,RAD51C,5889,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,RAD51D,5892,-1
TCGA-A2-A0CM-01,TCGA-A2-A0CM,CHEK2,11200,-1
TCGA-A2-A0CO-01,TCGA-A2-A0CO,FANCA,2175,-1
TCGA-A2-A0CO-01,TCGA-A2-A0CO,ATM,472,-1
TCGA-A2-A0CO-01,TCGA-A2-A0CO,MRE11,4361,-1
TCGA-A2-A0CO-01,TCGA-A2-A0CO,NBN,4683,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,PALB2,79728,1
TCGA-A2-A0CO-01,TCGA-A2-A0CO,BARD1,580,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,BRCA1,672,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,BRCA2,675,-1
TCGA-A2-A0CO-01,TCGA-A2-A0CO,BRIP1,83990,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,RAD50,10111,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,RAD51,5888,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,RAD51B,5890,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,RAD51C,5889,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,RAD51D,5892,0
TCGA-A2-A0CO-01,TCGA-A2-A0CO,CHEK2,11200,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,FANCA,2175,-1
TCGA-A2-A0CP-01,TCGA-A2-A0CP,ATM,472,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,MRE11,4361,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,NBN,4683,2
TCGA-A2-A0CP-01,TCGA-A2-A0CP,PALB2,79728,2
TCGA-A2-A0CP-01,TCGA-A2-A0CP,BARD1,580,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,BRCA1,672,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,BRCA2,675,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,BRIP1,83990,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,RAD50,10111,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,RAD51,5888,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,RAD51B,5890,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,RAD51C,5889,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,RAD51D,5892,0
TCGA-A2-A0CP-01,TCGA-A2-A0CP,CHEK2,11200,-1
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,FANCA,2175,-1
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,ATM,472,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,MRE11,4361,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,NBN,4683,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,PALB2,79728,1
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,BARD1,580,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,BRCA1,672,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,BRCA2,675,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,BRIP1,83990,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,RAD50,10111,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,RAD51,5888,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,RAD51B,5890,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,RAD51C,5889,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,RAD51D,5892,0
TCGA-A2-A0CQ-01,TCGA-A2-A0CQ,CHEK2,11200,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,FANCA,2175,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,ATM,472,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,MRE11,4361,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,NBN,4683,0
TCGA-A2-A0CR-01,TCGA-A2-A0CR,PALB2,79728,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,BARD1,580,0
TCGA-A2-A0CR-01,TCGA-A2-A0CR,BRCA1,672,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,BRCA2,675,0
TCGA-A2-A0CR-01,TCGA-A2-A0CR,BRIP1,83990,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,RAD50,10111,0
TCGA-A2-A0CR-01,TCGA-A2-A0CR,RAD51,5888,0
TCGA-A2-A0CR-01,TCGA-A2-A0CR,RAD51B,5890,0
TCGA-A2-A0CR-01,TCGA-A2-A0CR,RAD51C,5889,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,RAD51D,5892,-1
TCGA-A2-A0CR-01,TCGA-A2-A0CR,CHEK2,11200,-1
TCGA-A2-A0CS-01,TCGA-A2-A0CS,FANCA,2175,-1
TCGA-A2-A0CS-01,TCGA-A2-A0CS,ATM,472,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,MRE11,4361,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,NBN,4683,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,PALB2,79728,1
TCGA-A2-A0CS-01,TCGA-A2-A0CS,BARD1,580,-1
TCGA-A2-A0CS-01,TCGA-A2-A0CS,BRCA1,672,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,BRCA2,675,-1
TCGA-A2-A0CS-01,TCGA-A2-A0CS,BRIP1,83990,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,RAD50,10111,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,RAD51,5888,-1
TCGA-A2-A0CS-01,TCGA-A2-A0CS,RAD51B,5890,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,RAD51C,5889,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,RAD51D,5892,0
TCGA-A2-A0CS-01,TCGA-A2-A0CS,CHEK2,11200,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,FANCA,2175,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,ATM,472,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,MRE11,4361,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,NBN,4683,1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,PALB2,79728,1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,BARD1,580,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,BRCA1,672,1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,BRCA2,675,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,BRIP1,83990,1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,RAD50,10111,0
TCGA-A2-A0CT-01,TCGA-A2-A0CT,RAD51,5888,-1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,RAD51B,5890,0
TCGA-A2-A0CT-01,TCGA-A2-A0CT,RAD51C,5889,1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,RAD51D,5892,1
TCGA-A2-A0CT-01,TCGA-A2-A0CT,CHEK2,11200,0
TCGA-A2-A0CU-01,TCGA-A2-A0CU,FANCA,2175,-1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,ATM,472,-2
TCGA-A2-A0CU-01,TCGA-A2-A0CU,MRE11,4361,-2
TCGA-A2-A0CU-01,TCGA-A2-A0CU,NBN,4683,2
TCGA-A2-A0CU-01,TCGA-A2-A0CU,PALB2,79728,0
TCGA-A2-A0CU-01,TCGA-A2-A0CU,BARD1,580,0
TCGA-A2-A0CU-01,TCGA-A2-A0CU,BRCA1,672,1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,BRCA2,675,-1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,BRIP1,83990,1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,RAD50,10111,0
TCGA-A2-A0CU-01,TCGA-A2-A0CU,RAD51,5888,0
TCGA-A2-A0CU-01,TCGA-A2-A0CU,RAD51B,5890,-1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,RAD51C,5889,1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,RAD51D,5892,1
TCGA-A2-A0CU-01,TCGA-A2-A0CU,CHEK2,11200,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,FANCA,2175,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,ATM,472,0
TCGA-A2-A0CV-01,TCGA-A2-A0CV,MRE11,4361,0
TCGA-A2-A0CV-01,TCGA-A2-A0CV,NBN,4683,1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,PALB2,79728,1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,BARD1,580,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,BRCA1,672,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,BRCA2,675,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,BRIP1,83990,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,RAD50,10111,0
TCGA-A2-A0CV-01,TCGA-A2-A0CV,RAD51,5888,1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,RAD51B,5890,0
TCGA-A2-A0CV-01,TCGA-A2-A0CV,RAD51C,5889,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,RAD51D,5892,-1
TCGA-A2-A0CV-01,TCGA-A2-A0CV,CHEK2,11200,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,FANCA,2175,0
TCGA-A2-A0CW-01,TCGA-A2-A0CW,ATM,472,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,MRE11,4361,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,NBN,4683,1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,PALB2,79728,0
TCGA-A2-A0CW-01,TCGA-A2-A0CW,BARD1,580,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,BRCA1,672,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,BRCA2,675,0
TCGA-A2-A0CW-01,TCGA-A2-A0CW,BRIP1,83990,0
TCGA-A2-A0CW-01,TCGA-A2-A0CW,RAD50,10111,0
TCGA-A2-A0CW-01,TCGA-A2-A0CW,RAD51,5888,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,RAD51B,5890,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,RAD51C,5889,0
TCGA-A2-A0CW-01,TCGA-A2-A0CW,RAD51D,5892,-1
TCGA-A2-A0CW-01,TCGA-A2-A0CW,CHEK2,11200,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,FANCA,2175,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,ATM,472,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,MRE11,4361,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,NBN,4683,1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,PALB2,79728,1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,BARD1,580,0
TCGA-A2-A0CX-01,TCGA-A2-A0CX,BRCA1,672,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,BRCA2,675,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,BRIP1,83990,1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,RAD50,10111,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,RAD51,5888,-1
TCGA-A2-A0CX-01,TCGA-A2-A0CX,RAD51B,5890,0
TCGA-A2-A0CX-01,TCGA-A2-A0CX,RAD51C,5889,2
TCGA-A2-A0CX-01,TCGA-A2-A0CX,RAD51D,5892,2
TCGA-A2-A0CX-01,TCGA-A2-A0CX,CHEK2,11200,1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,FANCA,2175,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,ATM,472,1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,MRE11,4361,0
TCGA-A2-A0D0-01,TCGA-A2-A0D0,NBN,4683,1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,PALB2,79728,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,BARD1,580,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,BRCA1,672,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,BRCA2,675,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,BRIP1,83990,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,RAD50,10111,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,RAD51,5888,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,RAD51B,5890,-2
TCGA-A2-A0D0-01,TCGA-A2-A0D0,RAD51C,5889,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,RAD51D,5892,-1
TCGA-A2-A0D0-01,TCGA-A2-A0D0,CHEK2,11200,-1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,FANCA,2175,-2
TCGA-A2-A0D1-01,TCGA-A2-A0D1,ATM,472,0
TCGA-A2-A0D1-01,TCGA-A2-A0D1,MRE11,4361,0
TCGA-A2-A0D1-01,TCGA-A2-A0D1,NBN,4683,1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,PALB2,79728,0
TCGA-A2-A0D1-01,TCGA-A2-A0D1,BARD1,580,0
TCGA-A2-A0D1-01,TCGA-A2-A0D1,BRCA1,672,-1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,BRCA2,675,-1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,BRIP1,83990,-1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,RAD50,10111,-1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,RAD51,5888,0
TCGA-A2-A0D1-01,TCGA-A2-A0D1,RAD51B,5890,0
TCGA-A2-A0D1-01,TCGA-A2-A0D1,RAD51C,5889,1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,RAD51D,5892,-1
TCGA-A2-A0D1-01,TCGA-A2-A0D1,CHEK2,11200,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,FANCA,2175,2
TCGA-A2-A0D2-01,TCGA-A2-A0D2,ATM,472,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,MRE11,4361,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,NBN,4683,1
TCGA-A2-A0D2-01,TCGA-A2-A0D2,PALB2,79728,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,BARD1,580,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,BRCA1,672,1
TCGA-A2-A0D2-01,TCGA-A2-A0D2,BRCA2,675,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,BRIP1,83990,2
TCGA-A2-A0D2-01,TCGA-A2-A0D2,RAD50,10111,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,RAD51,5888,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,RAD51B,5890,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,RAD51C,5889,1
TCGA-A2-A0D2-01,TCGA-A2-A0D2,RAD51D,5892,0
TCGA-A2-A0D2-01,TCGA-A2-A0D2,CHEK2,11200,1
TCGA-A2-A0D3-01,TCGA-A2-A0D3,FANCA,2175,-1
TCGA-A2-A0D3-01,TCGA-A2-A0D3,ATM,472,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,MRE11,4361,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,NBN,4683,1
TCGA-A2-A0D3-01,TCGA-A2-A0D3,PALB2,79728,1
TCGA-A2-A0D3-01,TCGA-A2-A0D3,BARD1,580,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,BRCA1,672,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,BRCA2,675,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,BRIP1,83990,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,RAD50,10111,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,RAD51,5888,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,RAD51B,5890,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,RAD51C,5889,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,RAD51D,5892,0
TCGA-A2-A0D3-01,TCGA-A2-A0D3,CHEK2,11200,0
TCGA-A2-A0D4-01,TCGA-A2-A0D4,FANCA,2175,-1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,ATM,472,-1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,MRE11,4361,-1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,NBN,4683,1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,PALB2,79728,1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,BARD1,580,0
TCGA-A2-A0D4-01,TCGA-A2-A0D4,BRCA1,672,1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,BRCA2,675,-1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,BRIP1,83990,1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,RAD50,10111,0
TCGA-A2-A0D4-01,TCGA-A2-A0D4,RAD51,5888,-1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,RAD51B,5890,-1
TCGA-A2-A0D4-01,TCGA-A2-A0D4,RAD51C,5889,1
